1.249	-1.113	9.368	1.890	0.070	-0.700	0.089	0.468	-0.357	
1.479	-1.084	9.526	2.240	0.000	-0.630	0.100	0.471	-0.370	
1.328	-1.070	9.641	1.750	17.780	-0.560	0.091	0.475	-0.365	
1.450	-1.012	9.490	2.100	-0.140	-0.770	0.098	0.473	-0.361	
1.357	-1.041	9.476	2.380	0.000	-0.700	0.096	0.477	-0.364	
1.163	-1.098	9.691	1.680	-1.260	-0.980	0.098	0.475	-0.368	
1.407	-1.120	9.547	2.380	0.210	-1.050	0.091	0.476	-0.371	
1.350	-1.048	9.425	2.310	-0.070	-0.980	0.098	0.481	-0.369	
1.407	-1.134	9.612	1.960	0.070	-0.910	0.093	0.471	-0.370	
1.371	-1.041	9.555	2.170	0.070	-0.910	0.102	0.474	-0.372	
1.321	-1.062	9.418	2.030	0.140	-0.770	0.091	0.482	-0.365	
1.407	-1.120	9.547	1.890	0.350	-0.980	0.097	0.477	-0.371	
1.271	-1.077	9.519	1.960	0.000	-0.910	0.094	0.478	-0.362	
1.385	-1.177	9.490	2.660	0.280	-0.700	0.095	0.478	-0.369	
1.400	-1.041	9.504	2.380	-0.350	-0.700	0.085	0.479	-0.377	
1.464	-1.027	9.511	2.450	0.070	-0.840	0.086	0.480	-0.369	
1.378	-1.062	9.476	2.520	0.210	-0.840	0.093	0.476	-0.365	
1.421	-1.070	9.547	2.520	-17.920	-0.700	0.096	0.475	-0.367	
1.421	-1.005	9.354	2.170	0.350	-0.840	0.093	0.475	-0.355	
1.407	-1.127	9.598	2.380	-0.070	-0.770	0.088	0.478	-0.365	
1.421	-1.048	9.519	2.660	0.140	-0.770	0.094	0.481	-0.371	
1.472	-1.120	9.576	1.820	-0.070	-0.840	0.096	0.482	-0.363	
1.378	-1.062	9.619	2.170	0.000	-0.630	0.094	0.477	-0.381	
1.421	-1.091	9.533	2.380	0.070	-0.980	0.091	0.476	-0.361	
1.464	-1.120	9.368	2.590	-0.070	-1.120	0.096	0.476	-0.365	
1.385	-1.098	9.533	2.520	0.000	-0.840	0.092	0.476	-0.360	
1.414	-1.041	9.490	2.170	-0.210	-0.980	0.096	0.476	-0.366	
1.371	-1.134	9.447	2.380	-0.140	-0.770	0.097	0.470	-0.360	
1.414	-1.113	9.540	2.310	0.280	-0.840	0.095	0.474	-0.374	
1.436	-0.983	9.555	2.100	0.000	-1.120	0.098	0.479	-0.369	
1.457	-1.163	9.411	2.240	0.070	-0.980	0.094	0.470	-0.361	
1.371	-1.113	9.598	2.520	0.140	-0.840	0.098	0.475	-0.353	
1.414	-1.062	9.511	2.170	0.070	-0.840	0.097	0.476	-0.371	
1.400	-1.141	9.511	2.310	0.070	-1.120	0.096	0.475	-0.382	
1.335	-1.048	9.296	2.240	-0.140	-1.120	0.093	0.479	-0.371	
1.385	-1.170	9.540	1.960	0.140	-0.700	0.093	0.476	-0.361	
1.342	-1.120	9.511	2.590	0.210	-0.560	0.090	0.467	-0.364	
1.443	-1.113	9.476	2.030	-0.070	-0.770	0.093	0.469	-0.373	
1.407	-1.084	9.497	1.960	0.280	-0.770	0.086	0.481	-0.366	
1.385	-1.127	9.526	2.520	0.140	-1.050	0.092	0.484	-0.372	
1.414	-1.156	9.447	2.030	-0.140	-0.910	0.091	0.484	-0.367	
1.464	-1.070	9.476	2.240	-0.280	-0.980	0.097	0.482	-0.374	
1.429	-1.120	9.476	2.450	0.000	-0.980	0.091	0.475	-0.378	
1.393	-1.120	9.490	2.310	-0.210	-0.840	0.094	0.480	-0.371	
1.385	-1.048	9.433	2.380	-0.070	-0.770	0.087	0.480	-0.365	
1.500	-1.070	9.454	2.240	0.350	-0.980	0.082	0.471	-0.368	
1.407	-1.120	9.504	2.310	-0.210	-0.560	0.091	0.479	-0.368	
1.321	-1.098	9.483	1.890	-0.210	-0.490	0.091	0.480	-0.369	
1.378	-1.055	9.504	1.890	0.210	-0.630	0.094	0.477	-0.365	
1.522	-1.149	9.461	2.170	0.070	-0.910	0.085	0.475	-0.360	
1.436	-1.098	9.361	2.030	0.000	-0.910	0.095	0.474	-0.377	
1.450	-1.048	9.519	1.960	-17.920	-1.050	0.089	0.483	-0.368	
1.429	-1.091	9.461	2.450	-0.070	-1.190	0.097	0.473	-0.375	
1.393	-1.113	9.533	2.170	0.070	-1.050	0.096	0.479	-0.374	
1.421	-1.113	9.504	2.660	-0.280	-0.700	0.090	0.475	-0.369	
1.421	-1.149	9.418	2.240	0.140	-0.770	0.092	0.474	-0.367	
1.450	-1.084	9.526	2.380	-0.070	-1.190	0.094	0.483	-0.384	
1.522	-1.005	9.490	2.520	0.210	-0.770	0.092	0.476	-0.374	
1.493	-1.034	9.411	2.450	0.140	-0.700	0.093	0.482	-0.368	
1.393	-1.098	9.397	2.590	0.420	-0.980	0.094	0.479	-0.372	
1.350	-1.134	9.634	2.030	0.000	-1.120	0.088	0.477	-0.368	
1.421	-1.062	9.562	2.800	-0.280	-0.910	0.092	0.484	-0.374	
1.371	-1.120	9.533	1.890	0.350	-0.700	0.091	0.478	-0.379	
1.443	-1.184	9.526	2.170	0.280	-0.560	0.093	0.481	-0.364	
1.436	-1.184	9.540	2.660	0.210	-0.630	0.092	0.477	-0.368	
1.364	-1.120	9.425	1.960	0.210	-0.840	0.096	0.479	-0.368	
1.385	-1.091	9.526	2.310	0.210	-0.700	0.089	0.478	-0.375	
1.565	-1.084	9.425	2.310	0.350	-0.630	0.092	0.483	-0.385	
1.385	-1.098	9.468	1.820	-0.140	-0.630	0.098	0.483	-0.362	
1.429	-1.105	9.483	2.450	-0.070	-0.700	0.090	0.477	-0.376	
1.328	-1.113	9.425	1.820	0.280	-0.490	0.091	0.477	-0.369	
1.515	-1.098	9.397	2.520	0.000	-0.980	0.099	0.479	-0.378	
1.328	-1.141	9.576	2.450	0.140	-0.980	0.096	0.474	-0.371	
1.306	-1.149	9.411	2.380	0.210	-0.910	0.094	0.474	-0.370	
1.393	-1.113	9.411	2.310	0.210	-0.630	0.090	0.476	-0.369	
1.457	-1.127	9.483	2.380	-0.210	-0.980	0.085	0.474	-0.371	
1.429	-1.177	9.511	2.380	0.350	-0.770	0.092	0.482	-0.374	
1.450	-1.120	9.461	2.170	0.000	-1.120	0.092	0.469	-0.372	
1.436	-1.113	9.511	2.450	0.000	-1.120	0.093	0.470	-0.361	
1.378	-1.206	9.468	2.380	0.210	-0.770	0.087	0.474	-0.374	
1.357	-1.098	9.590	2.310	0.000	-0.770	0.101	0.478	-0.373	
1.507	-1.098	9.440	2.100	0.420	-0.700	0.094	0.476	-0.375	
1.421	-1.098	9.346	2.310	0.140	-0.840	0.093	0.483	-0.378	
1.450	-1.177	9.490	2.240	0.420	-0.560	0.097	0.485	-0.366	
1.464	-1.062	9.433	2.170	-0.070	-1.190	0.094	0.482	-0.366	
1.350	-1.034	9.476	2.450	0.070	-0.770	0.100	0.474	-0.360	
1.357	-1.134	9.497	2.590	0.140	-0.840	0.086	0.471	-0.368	
1.472	-1.192	9.504	2.170	0.210	-0.910	0.094	0.484	-0.368	
1.421	-1.141	9.526	2.730	0.000	-0.980	0.089	0.480	-0.363	
1.507	-1.149	9.490	2.660	0.070	-0.630	0.087	0.472	-0.360	
1.429	-1.134	9.454	2.030	-0.070	-0.770	0.091	0.472	-0.367	
1.364	-1.177	9.454	2.100	0.210	-0.630	0.090	0.475	-0.372	
1.414	-1.149	9.447	2.030	0.000	-0.770	0.100	0.480	-0.366	
1.407	-1.141	9.454	2.380	0.140	-0.840	0.095	0.476	-0.373	
1.393	-1.120	9.447	2.030	0.070	-0.420	0.088	0.473	-0.372	
1.450	-1.113	9.318	2.310	0.070	-0.840	0.101	0.470	-0.377	
1.472	-1.134	9.411	1.890	0.350	-0.910	0.095	0.479	-0.379	
1.400	-1.055	9.476	2.240	0.140	-0.700	0.084	0.480	-0.380	
1.464	-1.105	9.454	2.310	0.070	-1.120	0.091	0.478	-0.378	
1.364	-1.105	9.397	2.590	0.140	-0.420	0.093	0.476	-0.370	
1.429	-1.149	9.562	1.960	-0.140	-0.840	0.089	0.483	-0.376	
1.457	-1.192	9.468	2.030	0.140	-0.910	0.095	0.480	-0.374	
1.350	-1.192	9.454	2.310	0.140	-0.700	0.094	0.483	-0.370	
1.400	-1.184	9.483	2.100	0.210	-0.770	0.088	0.478	-0.367	
1.364	-1.235	9.504	2.520	-0.420	-0.700	0.092	0.483	-0.372	
1.385	-1.055	9.411	2.310	0.140	-0.770	0.095	0.485	-0.374	
1.522	-1.163	9.461	2.310	0.350	-0.980	0.094	0.477	-0.365	
1.436	-1.156	9.490	2.240	-0.070	-1.050	0.090	0.470	-0.370	
1.414	-1.220	9.483	2.380	-0.210	-0.770	0.096	0.480	-0.364	
1.450	-1.127	9.454	1.960	0.210	-0.910	0.092	0.478	-0.374	
1.479	-1.192	9.598	2.450	0.350	-0.910	0.100	0.475	-0.381	
1.486	-1.098	9.547	2.520	0.070	-0.910	0.097	0.480	-0.369	
1.479	-1.113	9.461	2.170	0.350	-0.980	0.093	0.476	-0.377	
1.371	-1.192	9.454	2.240	-0.210	-0.840	0.098	0.479	-0.372	
1.486	-1.163	9.555	2.170	0.140	-0.980	0.100	0.478	-0.371	
1.421	-1.120	9.526	2.170	-0.420	-0.770	0.097	0.480	-0.374	
1.436	-1.149	9.526	2.310	17.850	-0.840	0.100	0.489	-0.365	
1.421	-1.134	9.440	2.520	0.000	-0.770	0.096	0.480	-0.370	
1.515	-1.149	9.461	2.170	0.210	-0.980	0.095	0.485	-0.367	
1.479	-1.192	9.511	2.100	17.570	-0.980	0.095	0.475	-0.368	
1.407	-1.156	9.332	2.170	0.280	-0.980	0.090	0.478	-0.374	
1.421	-1.127	9.569	2.450	0.140	-0.770	0.097	0.483	-0.377	
1.515	-1.156	9.490	2.450	-17.710	-0.910	0.094	0.484	-0.375	
1.464	-1.070	9.497	1.890	-0.070	-0.700	0.097	0.474	-0.364	
1.500	-1.206	9.533	2.380	0.140	-1.050	0.096	0.479	-0.374	
1.414	-1.084	9.440	2.520	-0.280	-0.910	0.100	0.479	-0.364	
1.472	-1.141	9.440	2.170	-0.070	-0.980	0.097	0.486	-0.360	
1.450	-1.163	9.569	2.310	-0.070	-0.630	0.102	0.482	-0.374	
1.364	-1.149	9.641	2.240	-0.350	-0.910	0.102	0.483	-0.366	
1.421	-1.163	9.504	2.310	-0.350	-1.120	0.097	0.477	-0.376	
1.400	-1.149	9.476	1.960	0.210	-0.700	0.097	0.486	-0.357	
1.457	-1.206	9.504	2.240	0.000	-0.980	0.086	0.481	-0.365	
1.472	-1.149	9.555	2.450	-0.210	-0.980	0.098	0.481	-0.373	
1.436	-1.098	9.461	2.170	0.140	-0.840	0.090	0.474	-0.368	
1.515	-1.199	9.511	2.380	0.000	-0.910	0.095	0.479	-0.374	
1.479	-1.127	9.540	2.240	-0.070	-0.700	0.099	0.476	-0.368	
1.429	-1.149	9.490	2.170	-0.210	-1.260	0.092	0.479	-0.381	
1.472	-1.220	9.425	2.380	0.000	-0.910	0.086	0.484	-0.368	
1.486	-1.113	9.533	2.380	0.280	-0.910	0.093	0.480	-0.368	
1.335	-1.199	9.497	2.030	0.000	-0.770	0.098	0.480	-0.373	
1.400	-1.113	9.511	2.170	0.070	-1.050	0.097	0.483	-0.368	
1.400	-1.163	9.490	2.240	0.140	-0.770	0.101	0.488	-0.375	
1.457	-1.177	9.418	2.170	0.210	-0.700	0.091	0.484	-0.376	
1.400	-1.177	9.389	2.310	0.000	-1.050	0.094	0.484	-0.370	
1.436	-1.177	9.382	2.240	17.850	-0.910	0.094	0.486	-0.365	
1.350	-1.120	9.490	2.240	0.070	-0.840	0.095	0.485	-0.375	
1.529	-1.156	9.605	2.170	0.000	-0.910	0.089	0.482	-0.372	
1.486	-1.163	9.562	2.170	-0.210	-1.050	0.096	0.482	-0.361	
1.486	-1.113	9.497	2.030	0.000	-1.260	0.093	0.473	-0.367	
1.543	-1.177	9.497	1.960	0.000	-0.910	0.090	0.483	-0.374	
1.507	-1.199	9.519	2.240	0.070	-0.980	0.102	0.479	-0.364	
1.464	-1.134	9.490	2.590	0.000	-0.770	0.096	0.479	-0.380	
1.507	-1.127	9.497	2.240	0.070	-0.700	0.092	0.481	-0.373	
1.429	-1.213	9.533	2.170	0.420	-0.700	0.094	0.485	-0.360	
1.472	-1.177	9.468	2.030	0.210	-0.840	0.094	0.480	-0.371	
1.421	-1.220	9.519	2.520	0.140	-0.910	0.095	0.482	-0.367	
1.500	-1.177	9.504	2.380	-0.280	-0.980	0.092	0.482	-0.358	
1.385	-1.235	9.468	2.240	0.140	-1.050	0.094	0.484	-0.362	
1.515	-1.192	9.540	2.170	0.140	-0.980	0.096	0.483	-0.365	
1.515	-1.170	9.598	2.380	0.140	-0.560	0.096	0.484	-0.369	
1.385	-1.141	9.533	2.310	-0.140	-0.910	0.090	0.474	-0.363	
1.436	-1.192	9.519	2.100	0.070	-0.770	0.097	0.483	-0.381	
1.436	-1.163	9.476	2.730	0.070	-1.190	0.099	0.482	-0.361	
1.464	-1.105	9.476	1.820	-0.070	-1.050	0.099	0.483	-0.372	
1.400	-1.134	9.483	2.660	0.070	-0.840	0.093	0.483	-0.362	
1.486	-1.184	9.569	2.170	0.210	-0.910	0.095	0.474	-0.370	
1.443	-1.213	9.483	2.380	0.000	-0.840	0.098	0.480	-0.376	
1.429	-1.141	9.547	2.310	0.140	-1.050	0.099	0.484	-0.369	
1.529	-1.113	9.440	2.520	0.420	-1.050	0.089	0.478	-0.367	
1.457	-1.220	9.425	2.310	0.140	-0.910	0.089	0.482	-0.356	
1.515	-1.163	9.576	2.170	0.070	-0.700	0.096	0.486	-0.363	
1.551	-1.213	9.562	2.240	-0.140	-0.770	0.100	0.488	-0.378	
1.436	-1.220	9.483	2.240	0.140	-0.560	0.092	0.483	-0.366	
1.500	-1.177	9.519	2.030	0.210	-0.630	0.095	0.488	-0.370	
1.407	-1.199	9.547	2.310	-0.420	-0.770	0.098	0.490	-0.379	
1.479	-1.170	9.418	2.520	0.140	-0.700	0.093	0.480	-0.371	
1.457	-1.192	9.526	2.310	0.210	-1.050	0.090	0.481	-0.373	
1.443	-1.228	9.511	2.380	0.350	-0.840	0.093	0.484	-0.373	
1.493	-1.256	9.490	2.380	0.490	-0.770	0.094	0.482	-0.369	
1.515	-1.134	9.411	2.310	0.280	-0.910	0.096	0.480	-0.375	
1.479	-1.206	9.590	2.310	0.000	-0.840	0.092	0.488	-0.372	
1.457	-1.192	9.382	2.380	0.000	-0.980	0.094	0.485	-0.373	
1.436	-1.213	9.440	2.380	0.070	-0.770	0.094	0.489	-0.375	
1.436	-1.134	9.540	2.240	0.140	-1.400	0.094	0.483	-0.380	
1.536	-1.163	9.332	1.890	0.000	-0.840	0.092	0.485	-0.383	
1.522	-1.206	9.497	2.380	-0.140	-0.840	0.102	0.489	-0.379	
1.594	-1.084	9.540	2.170	-0.140	-0.490	0.101	0.486	-0.379	
1.457	-1.098	9.418	2.170	0.280	-0.770	0.099	0.488	-0.386	
1.507	-1.192	9.511	2.170	0.000	-0.630	0.096	0.480	-0.382	
1.400	-1.184	9.483	1.820	0.140	-0.840	0.094	0.490	-0.379	
1.472	-1.184	9.490	2.170	0.210	-0.770	0.091	0.488	-0.382	
1.479	-1.163	9.511	2.100	0.140	-0.840	0.091	0.487	-0.378	
1.472	-1.120	9.497	2.450	0.000	-0.770	0.089	0.482	-0.371	
1.457	-1.235	9.526	2.310	17.780	-0.700	0.097	0.483	-0.378	
1.443	-1.163	9.447	2.100	-0.070	-0.770	0.093	0.481	-0.378	
1.522	-1.170	9.483	2.450	0.280	-0.910	0.093	0.486	-0.376	
1.493	-1.199	9.540	2.170	0.140	-0.910	0.094	0.484	-0.376	
1.457	-1.170	9.555	2.380	0.490	-0.770	0.096	0.485	-0.381	
1.493	-1.184	9.576	2.030	0.140	-0.980	0.096	0.483	-0.367	
1.522	-1.220	9.526	2.450	17.850	-0.490	0.097	0.486	-0.377	
1.414	-1.206	9.511	2.450	0.280	-0.910	0.098	0.484	-0.377	
1.536	-1.113	9.468	2.310	0.070	-0.910	0.092	0.492	-0.380	
1.429	-1.170	9.511	2.100	0.000	-0.840	0.096	0.489	-0.372	
1.536	-1.149	9.447	2.310	-0.070	-0.490	0.098	0.478	-0.364	
1.443	-1.220	9.440	2.100	0.280	-0.840	0.101	0.479	-0.375	
1.385	-1.184	9.433	2.240	-0.490	-0.560	0.091	0.480	-0.363	
1.436	-1.199	9.547	2.030	-0.140	-0.910	0.093	0.487	-0.385	
1.464	-1.163	9.476	2.240	0.210	-1.120	0.103	0.478	-0.370	
1.558	-1.192	9.540	2.100	0.280	-0.490	0.096	0.484	-0.369	
1.486	-1.170	9.504	2.450	0.000	-0.910	0.105	0.480	-0.373	
1.507	-1.213	9.468	2.100	0.070	-0.700	0.098	0.478	-0.378	
1.493	-1.220	9.576	2.450	0.000	-0.910	0.099	0.475	-0.374	
1.522	-1.177	9.483	2.660	0.210	-0.840	0.102	0.484	-0.372	
1.536	-1.263	9.418	2.380	-0.350	-1.120	0.106	0.482	-0.382	
1.551	-1.105	9.425	2.240	17.850	-0.770	0.095	0.488	-0.375	
1.457	-1.156	9.425	2.380	0.280	-0.700	0.096	0.486	-0.370	
1.572	-1.256	9.346	2.240	-0.210	-1.050	0.099	0.485	-0.372	
1.529	-1.206	9.655	2.100	-0.420	-0.840	0.090	0.488	-0.368	
1.472	-1.177	9.511	2.520	-0.070	-0.840	0.094	0.492	-0.371	
1.385	-1.292	9.540	2.170	-0.070	-0.910	0.099	0.484	-0.377	
1.615	-1.077	9.275	2.450	0.280	-0.350	0.095	0.485	-0.371	
1.486	-1.192	9.411	1.820	0.210	-0.980	0.100	0.489	-0.379	
1.486	-1.199	9.562	2.030	0.280	-0.700	0.095	0.480	-0.382	
1.457	-1.328	9.913	1.890	-0.840	-0.980	0.094	0.480	-0.375	
1.543	-1.199	9.440	1.890	-0.560	-1.120	0.095	0.485	-0.380	
1.364	-1.192	9.411	2.240	0.280	-0.910	0.097	0.488	-0.382	
1.464	-1.220	9.619	2.520	-0.420	-1.050	0.093	0.484	-0.384	
1.450	-1.235	9.490	2.310	0.280	-0.910	0.094	0.485	-0.376	
1.572	-1.220	9.562	2.310	0.000	-0.910	0.099	0.487	-0.363	
1.565	-1.249	9.375	2.730	0.210	-0.980	0.102	0.488	-0.377	
1.479	-1.235	9.490	2.310	0.140	-0.770	0.096	0.480	-0.378	
1.529	-1.149	9.533	2.450	-0.350	-0.840	0.100	0.483	-0.377	
1.464	-1.292	9.447	1.960	0.350	-0.980	0.098	0.481	-0.373	
1.651	-1.228	8.944	2.730	1.260	-0.770	0.105	0.487	-0.358	
1.515	-1.156	9.511	1.750	0.000	-0.700	0.093	0.490	-0.374	
1.429	-1.184	9.562	2.100	-0.350	-0.770	0.101	0.491	-0.374	
1.421	-1.263	9.339	2.800	0.280	-0.770	0.100	0.483	-0.369	
1.472	-1.170	9.590	2.380	-0.140	-1.050	0.104	0.482	-0.366	
1.486	-1.278	9.519	1.890	0.140	-0.840	0.102	0.483	-0.367	
1.464	-1.249	9.555	1.750	-0.210	-0.910	0.092	0.492	-0.362	
1.450	-1.213	9.389	2.240	0.070	-0.980	0.101	0.495	-0.374	
1.450	-1.213	9.519	2.520	0.000	-0.700	0.103	0.486	-0.373	
1.500	-1.228	9.540	2.030	-0.140	-1.050	0.096	0.479	-0.383	
1.522	-1.177	9.476	2.170	0.210	-0.980	0.095	0.484	-0.369	
1.464	-1.192	9.418	2.380	0.210	-0.840	0.103	0.489	-0.381	
1.436	-1.192	9.547	2.030	0.000	-0.910	0.103	0.478	-0.380	
1.479	-1.192	9.454	2.310	-0.210	-0.770	0.096	0.484	-0.385	
1.515	-1.292	9.346	1.960	-0.210	-1.190	0.098	0.481	-0.376	
1.479	-1.263	9.476	2.380	0.000	-1.050	0.095	0.484	-0.376	
1.572	-1.235	9.411	2.310	-0.350	-0.840	0.093	0.487	-0.393	
1.421	-1.213	9.504	2.170	0.070	-0.910	0.101	0.486	-0.382	
